month,Author,CS70_1,CS70_2,CS70_3,CS70_5,CS70_6,CS70_7,CS70_8,CS70_9,CS71_1,CS71_2,CS71_3,CS72_1,CS73_1,CS73_2,CS80_2,CS80_3,CS80_4,CS80_6,CS80_7,CS80_8,CS80_9
2020-03-01,James Jackson-South,54,60,247,36,9,0,49,23,0,238,10,0,0,0,3,171,0,0,0,6,0
2020-03-01,JustArchi,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,Kurt,0,6,0,34,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
2020-03-01,Martijn Laarman,0,0,0,142,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,Mogens Heller Grabe,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,Rico Suter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,Swan,0,12,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,win,585,315,0,232,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Chris Patterson,33,5,0,10,3,2,0,0,0,51,0,0,0,0,0,20,0,0,0,9,0
2020-04-01,Jaex,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2020-04-01,James Jackson-South,10,28,3,10,67,0,0,8,0,10,0,0,0,0,2,39,0,0,0,0,0
2020-04-01,JustArchi,0,0,0,1,2,6,0,0,0,1,0,0,0,0,0,6,0,4,1,0,0
2020-04-01,Kurt,5,10,0,64,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0
2020-04-01,Martijn Laarman,0,1,0,75,0,0,0,0,0,80,4,0,0,0,0,0,0,0,0,0,0
2020-04-01,Mogens Heller Grabe,2,4,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-04-01,Rico Suter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Swan,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,win,107,82,0,321,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,Chris Patterson,140,63,0,138,33,46,0,13,0,290,44,0,0,0,6,33,0,0,0,14,0
2020-05-01,Jaex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,JustArchi,3,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,Kurt,0,7,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-05-01,Martijn Laarman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,Rico Suter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,Swan,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,win,3,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
